id,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,y
41,0.8788811459128522,0.3149332274589325,0.12897890792716526,0.46846123708708653,0.5983060756960188,0.030970603422510123,0.2748956582570877,0.03279987427689601,0.42033538919549895,0.8951000290662443,18.22060295552256
42,0.16549977466365562,0.7066041289942178,0.5353477680616567,0.635323346708321,0.19648696695621115,0.21174586205241952,0.04149732550990637,0.3220675351957297,0.559744661333675,0.8579349139973288,-1.2336851414512053
43,0.9457497022259301,0.3129195480288226,0.8585064545515545,0.13168690343620704,0.7050409063535927,0.7419777295139859,0.6777232412013204,0.252314736135153,0.8730431470152034,0.168858463370395,11.843723460998829
44,0.6727646144124667,0.2205042634356471,0.21820753455217223,0.8740717733051852,0.24966895274023015,0.2632473465180112,0.0006533907612995549,0.8706690341255177,0.7925948132091347,0.627328935090678,-4.01779337637578
45,0.2705592564879914,0.24879178873917707,0.9420582194885955,0.29827245423412274,0.7755052967189994,0.39312179820707915,0.13925407078470398,0.01071529769535895,0.5442573370152508,0.9757788185489327,9.837284299139997
46,0.11238297492870941,0.3477378355593156,0.8764209436044927,0.20165521126689223,0.07824209858002273,0.788118939945219,0.8354861556432962,0.1626522181899006,0.8543459827827155,0.6867677955971696,17.15927691647654
47,0.16266081510548513,0.7343656764922184,0.20883093549458998,0.05856530528453385,0.5523661378172343,0.5952297327194016,0.8719130612805055,0.5769816124176819,0.3454808537234457,0.8030118815263205,33.65352978528344
48,0.7722447692966574,0.1987156815341724,0.005522117123602399,0.8154614284548342,0.7068573438476171,0.7290071680409873,0.7712703466859457,0.07404465173409036,0.3584657285442726,0.11586905952512971,22.331124715762325
49,0.951403342206657,0.6016118201463312,0.8191888594267902,0.8842064633484078,0.22807977194893247,0.21204483990822665,0.6109809888509917,0.4110284698067047,0.8398613028667203,0.9000231233980112,9.981202340050295
50,0.6877692063657348,0.2734745153749798,0.7364731746190728,0.051657357114641034,0.04929449276441644,0.3862877051455452,0.3534731920607206,0.3156332153671523,0.49101976266891,0.32073358231157123,3.51052902446781
51,0.12328377929894685,0.5185616886657339,0.2458474424934003,0.35813971652914445,0.9895053333843224,0.6843142489253448,0.9489806670470013,0.1425565550331156,0.38213947483256927,0.5547318032823543,40.80048752236932
52,0.28418429571172876,0.2889685249210585,0.3770539310016988,0.3933206703851887,0.5445553246546755,0.15987976336644139,0.6912466637859893,0.1675665393045065,0.31030848210454753,0.503345130606154,23.177607637481344
53,0.3077709052931491,0.6136379029893838,0.8979352934437369,0.8099244203028994,0.5831302190995835,0.7302217177572492,0.3648224702077987,0.6409655280987577,0.46618159112755697,0.1899361364575609,-9.411486138401582
54,0.45550169521922024,0.030824618699370254,0.8792043375853826,0.013010213425872719,0.9447500802102118,0.48921624868809066,0.3419344935747266,0.9242184348426601,0.024390993110096737,0.5814248948690871,4.558524713733754
55,0.5013509936337459,0.04339717857856085,0.3484779757956553,0.17917967462532258,0.6470701662588739,0.46427236932434,0.4953176469339088,0.4276917880334611,0.956019710486567,0.21473512512156323,10.770040038471594
56,0.88912792394001,0.5788067545119405,0.6323913243283874,0.15647671600360058,0.4739212201161027,0.716397111958099,0.2709426983163654,0.20225418052453492,0.31382680822441555,0.24150062799283345,-1.6526144222247625
57,0.7621296204503246,0.9361765641665052,0.9407508592344611,0.17478128487493383,0.874743649656566,0.7374314414271221,0.25283740069028926,0.06728461292151455,0.26799726688437797,0.9122082367815256,3.9749438513046207
58,0.6740013710698536,0.5415062821224879,0.8434277957090492,0.7617427064695159,0.05829720386235704,0.998421233923774,0.7524024537194672,0.8639033162941132,0.6511977120953464,0.8562851280467623,-4.992751314644737
59,0.8508527573220954,0.28613504245831434,0.6404472739932529,0.3141620638369721,0.957971066482454,0.03342357243550376,0.579792843832955,0.1665035470495151,0.7122202051771587,0.17589028341866209,16.883869952803558
60,0.4111272782593792,0.2343250656505268,0.019651482746847804,0.8793930568071955,0.9656098313808841,0.34157038703156795,0.33850687942547286,0.007091812774370987,0.680250688330374,0.8254398957486287,17.065997864783068
61,0.7835015025879088,0.010513224541653488,0.761889894377484,0.8933044937881227,0.4328399210571723,0.5355424730977982,0.47698339261765377,0.3892086186234388,0.8874245353703603,0.8939335106699905,7.135011324747743
62,0.16653851349727,0.9861767972836948,0.8208490092631288,0.2814773024509194,0.07006869572118946,0.05662555737755803,0.12037814950553383,0.5807685836144216,0.9287634212054924,0.4967434280059845,-8.650112382525736
63,0.3650475666926015,0.432437166716503,0.6231724245321872,0.07442841843851566,0.5036917612374446,0.18262513025310112,0.5739751750317419,0.6374046122611835,0.5567092565528539,0.7382955104783077,17.89850553174298
64,0.16145783406424008,0.47173983751843906,0.5534717762098499,0.5702869387313905,0.2101071929123518,0.7422713922522868,0.025199094821069634,0.35483185554316266,0.7802126485356335,0.5638929210554023,-8.73479290806392
65,0.26879761503019817,0.19864457689740578,0.24685702759573291,0.3064154493510364,0.5551337867531885,0.5879916294638328,0.4264997472418611,0.6154207798208354,0.08157492561136592,0.08778823705815997,4.348181704908837
66,0.254391580841847,0.3618530932051387,0.47249335500651357,0.045648745502383736,0.14002409755331768,0.2768143077913058,0.9715326909010507,0.33134700710305076,0.48204105811208253,0.19609771273839294,37.09241185513595
67,0.22936577703767236,0.4691072110475787,0.2685621674536426,0.10097810681776109,0.1674910890941077,0.14727556355209093,0.9730767979122983,0.7592925069184736,0.967761465269562,0.43974048650790853,33.996727917927835
68,0.5703125078265039,0.053576559607407925,0.14049900979551733,0.6225493962131138,0.2078238414588358,0.5040700797484243,0.5448816860293935,0.2835071902709394,0.9484251555414929,0.8424641068355752,15.153548382858386
69,0.8036035354415352,0.5052067735766382,0.9671266152591704,0.4177609792750997,0.9841103190364978,0.6679199988036271,0.6346712732539415,0.165954895295785,0.881927758304644,0.42748968792061515,9.262570499965003
70,0.1533514031160802,0.5862298320167972,0.505888678884466,0.6114542354346478,0.01811018382084051,0.8721239089441515,0.9321182824836124,0.5651331835892089,0.6966508238768923,0.9224993811772957,14.602050887944527
71,0.8178342161750216,0.12020905537060844,0.5444890979608495,0.0057586604981215705,0.3245858299002703,0.3664615348713979,0.3961726916092554,0.6954672066898622,0.38855810127034573,0.44869362262253065,1.7902108350689945
72,0.285758324592706,0.43276687959926263,0.6854438832219015,0.332456157148712,0.056585656146715624,0.3739210470128136,0.9444485826943034,0.6417343972985582,0.6714791486672069,0.6322821536376398,28.912679291149516
73,0.826867847173362,0.5626554229027424,0.7621875111940821,0.7136073662634715,0.207511495384879,0.5688127364338729,0.8677231528050924,0.43211623680192934,0.9665907702233167,0.45221510010171806,23.83602853969865
74,0.5038887967912735,0.7087656323456546,0.24894352479687276,0.3244382286350662,0.33421533726011465,0.0257424097472162,0.34104787283062354,0.8033045735180335,0.8972984957497385,0.5182183156359275,2.143038305593612
75,0.9328676901266331,0.9226451396035721,0.5023718199720955,0.3278839940182585,0.7371324139566391,0.03671294348306664,0.47476900604365124,0.33632339427033353,0.9205358851025547,0.012003027272682543,9.649860002707474
76,0.7643533864364274,0.6237430848640091,0.76230262450096,0.03893801668766561,0.8371196278306522,0.6195262000363033,0.5633953507126401,0.6246140481145316,0.8644332468683641,0.5869365065589071,11.086025814616772
77,0.9812575773912768,0.381616499109135,0.775234538899056,0.3425910828111318,0.6276688771588087,0.19201608474003673,0.14602101929696254,0.9380641395681313,0.9176472779044335,0.8874689402128824,-2.853958382041089
78,0.720333369165993,0.9182850353799578,0.4080404616028166,0.19127737103739706,0.5171179308569195,0.9080836870598544,0.8043744141377006,0.06582984336315378,0.6925728000775818,0.5718975224589538,20.43819002606823
79,0.5553635509376312,0.7192017782722638,0.22845474133129873,0.9963339160567419,0.9747931621467831,0.6503256863469369,0.19954245092914513,0.6802282424312913,0.07219840897917584,0.030652502205806065,-13.195143037620356
80,0.6667088553964567,0.28428828909545933,0.5857782709310476,0.5867679078445912,0.44572982090286917,0.8361186155450426,0.26496706155544303,0.44863259161773417,0.5376921285909715,0.6636247207672996,-5.9456503856256155
81,0.6376882468959355,0.2420220799808772,0.7140527233781268,0.0913914863317764,0.1992703364668008,0.8774700466544819,0.7387231507265664,0.013745554011345251,0.2483762603698002,0.21440648299316456,11.6156481674366
82,0.9460756180688313,0.24471559702370094,0.13156530663935462,0.3022767004964485,0.8950851727663146,0.9720534746234882,0.859324951070476,0.1100177211275436,0.9474279980597932,0.423358027350786,23.42004183377247
83,0.14278563666788469,0.38943468007767323,0.9517024063905372,0.31972084933985423,0.8680981598670628,0.8812506816818898,0.35018652433196107,0.08325765805063212,0.7245579091588182,0.311512299013986,-7.958798893735389
84,0.3745401188473625,0.9507143064099162,0.7319939418114051,0.5986584841970366,0.15601864044243652,0.15599452033620265,0.05808361216819946,0.8661761457749352,0.6011150117432088,0.7080725777960455,-18.804209357345854
85,0.4439194545063778,0.021913328775008956,0.30104607783431303,0.5026312426301305,0.05617607734743901,0.49109572938316515,0.9271106288584273,0.10539321810780522,0.7644407280755043,0.40967105337599263,37.827113653014216
86,0.9433101118741497,0.52023048910309,0.6770937847836443,0.7785158800616635,0.1310146186504656,0.6009571949974972,0.03429790130331167,0.4975660833887259,0.1548426816202274,0.1829229259620847,-14.286715250750111
87,0.6872343434606829,0.31283419752422004,0.06090554323518271,0.7015652656029423,0.009827552569787845,0.40918258745848857,0.32937926930207573,0.6933775385188524,0.7662454727603789,0.30409463597128383,4.5691607458733445
88,0.31325074048882195,0.7536661379095813,0.22006625478469177,0.38853114800604205,0.8657272371067937,0.7244223402693151,0.40381100524749924,0.2147445024083574,0.3559683908322365,0.284104149227433,1.844964457165747
89,0.2825502675186389,0.2790082903477966,0.40496858737618846,0.9987929358156545,0.054966306839822066,0.5785418182035315,0.08257215803527718,0.15452082999051897,0.4395629417728987,0.5104601313464413,-5.512154265290174
90,0.006982261880348117,0.4034809690269996,0.2347544217249713,0.8188692705204715,0.3373306088457655,0.8275236939538171,0.0005979388347953085,0.30781915002611915,0.24116521430776194,0.23356736106861098,-12.464841101071226
91,0.8661015453778347,0.28943952161948794,0.46768121248487704,0.6193899693665019,0.4111904758694911,0.427486454090268,0.3302846675020844,0.564231816684536,0.850574528015116,0.20152837800631285,1.497239539673409
92,0.14224936868719618,0.1213849394224289,0.30327514756759555,0.10104581101064669,0.6921613416941319,0.06229179813006269,0.5094221281497897,0.9966968538529768,0.8139702695060188,0.6152194382310109,12.212696613834192
93,0.7965372909761763,0.4815223515125501,0.11730818896239448,0.12518579220255044,0.6855652872289714,0.4303058948994627,0.20052472670033672,0.4915945467414369,0.06420893707513409,0.5819714019143988,6.053121701362345
94,0.7572829782755007,0.8979646468477885,0.08412766225938284,0.39310390755940106,0.10024556372287663,0.016592480632597884,0.6617186826439566,0.6024494419665878,0.1630191138148862,0.2338128330930641,16.008459421047462
95,0.8499593305032054,0.19624571670616564,0.1255497898984771,0.9634799474743275,0.10804455937640711,0.47849107010718916,0.5855637287933019,0.5413744209074383,0.0860321570329432,0.05702691400361937,6.76432574304683
96,0.8343247957493986,0.5773534012196677,0.646407375228089,0.4583634794263062,0.5287073198840526,0.034376858351725215,0.6389630219732846,0.08144721289115919,0.4350145943402234,0.2926550976674078,15.256169676386046
97,0.34823063970736867,0.7102098483162649,0.3638994064953325,0.8332743050287577,0.45427072436042526,0.7195584132654349,0.10745321644188655,0.8461191855551118,0.7357179867781098,0.21171677846196568,-17.509214242492792
98,0.20788625514602732,0.026532203873819715,0.18143543508979731,0.5830415609696922,0.42142455059249795,0.8926717110769748,0.8174435617384409,0.34181735169787597,0.2594234334312925,0.3796924081672669,21.488032072882948
99,0.9491124568882471,0.9986173191643847,0.23540724884152664,0.7269798713458154,0.37803106223319516,0.008108196886213226,0.009252522435902355,0.46056600756225574,0.4883349130043346,0.022569696573442655,-6.432595270418779
100,0.6603027197013381,0.7643726622217359,0.265046428325004,0.020944961030912812,0.08217166747642735,0.9678600348450305,0.29544477747742026,0.7692231478381336,0.6246635688542638,0.3819396396528959,-10.195109761579433
101,0.3656807482613713,0.22538126800676583,0.19583308413427003,0.14080294889267608,0.6224136415659967,0.7813218557473051,0.5782983994203607,0.14696270958820967,0.8111237699334709,0.6359547071637285,12.232593289250175
102,0.27454458474044463,0.8240944904843742,0.005324190571064258,0.5648191628863961,0.339203431271918,0.32268370707782024,0.644906323864917,0.8514844493139939,0.6091953913933262,0.8531729786467225,8.068649986457082
103,0.3236792364042437,0.4254364386164168,0.507610378684455,0.24240973241508024,0.11483682473920354,0.6106200424416326,0.28863055324025577,0.5812382214226123,0.1543627152742023,0.4811401018548175,-1.7720294606420164
104,0.2304166621173499,0.001473822086311416,0.7293447940879964,0.9668454997992854,0.22429348328504506,0.6630471918034224,0.7418963269587151,0.8484253790905247,0.4226291970136091,0.30293090564042924,12.344837872255646
105,0.08011484638467514,0.8948166560605276,0.5475923761537362,0.8172977699624937,0.45231828451830014,0.643577695196525,0.5264026609361132,0.7315895217553319,0.08162998203058958,0.0603520839905638,-6.027962823663012
106,0.672702994208898,0.7966813971913723,0.250467898792499,0.6248740996069989,0.5717459831437487,0.8328303767882711,0.9060870604812605,0.012156771477386807,0.6740199190587927,0.05183579911972902,19.209896020905678
107,0.675662902207073,0.39593722619594984,0.7562537914224343,0.4541836627367061,0.41227972783166555,0.934729915488301,0.25087909989070023,0.12044733999656543,0.5845431132594582,0.9693218122841789,-7.933579990574422
108,0.2043163833989703,0.5078050639587791,0.419271661166022,0.018124041045729733,0.7927581135728128,0.06904590631459973,0.4742550209769536,0.5606782949389499,0.6284264566145871,0.6886316293078756,13.9718089843057
109,0.9699120461072704,0.09390071578941839,0.6726021182251263,0.44375021930457115,0.8681422543775054,0.1771497894473859,0.6926259522261645,0.8381152896481102,0.9446142194740232,0.6832480282896458,25.015127718075316
110,0.7017382738772572,0.556464637348822,0.3586215819535914,0.9113391900786307,0.020934117826733267,0.315773151249496,0.05688139777764656,0.7665273162216272,0.7021074541137926,0.33135221873631704,-8.436783007321782
111,0.2994231248031066,0.10015499750676693,0.2717175988981797,0.8159557894152066,0.37831560716525947,0.08839696714675838,0.34222552477890456,0.9813833342412801,0.6296835952592029,0.41616094640615775,1.6998302366867923
112,0.8670314961224486,0.5786754085723934,0.43861541918959046,0.7252576604151365,0.48666894142470285,0.8734232380816606,0.9007018640112585,0.4217209268734554,0.2768277972350516,0.5923503285933622,26.025812535743352
113,0.5992992870063887,0.5137078552153048,0.2881845259595295,0.006464357789710551,0.49623922190081393,0.2856259885622431,0.7346083007105351,0.02394626527048349,0.5848278113057909,0.9414742375060654,27.20042684021656
114,0.5399571302805596,0.8420332943764213,0.5209579772720422,0.6235856880027597,0.08912443211601662,0.7552704204968079,0.12771348363523483,0.8260676302525284,0.7820280876703859,0.7087446977429764,-21.21360352871025
115,0.8900053418175663,0.3379951568515358,0.375582952639944,0.093981939840869,0.578280140996174,0.035942273796742086,0.46559801813246016,0.5426446347075766,0.2865412521282844,0.5908332605690108,12.893120237666027
116,0.5274564637217322,0.14112611829932187,0.0007895110932187865,0.8101400907454612,0.08757456298623822,0.633849818735324,0.9146164545151915,0.208651913158431,0.6652728362369108,0.07869857670750946,35.40617183724943
117,0.5799837874281313,0.5614845879595237,0.5606600944161709,0.6034876665964548,0.6764679372263622,0.8049889996807698,0.26982072012821434,0.8250494101800621,0.4982556822634536,0.07705827913433116,-16.402972108882945
118,0.5024272871663764,0.7314863597031158,0.9581180089194338,0.22044600424541894,0.8861817721293451,0.9343041141674903,0.9164205445320662,0.6354143568619098,0.6298206544347077,0.4032106331838228,16.973548261672562
119,0.45232347763429603,0.4243890180725104,0.15676294759929466,0.42640605649197283,0.537416938599807,0.022504327428686466,0.4441130051754064,0.7813562183952003,0.6800460563742698,0.635156988863935,10.18104599243036
120,0.17483862726041255,0.5025660764634424,0.3986630277723131,0.1463739921622491,0.36753442229153144,0.06817230938549357,0.025811906949486985,0.13516628915482276,0.9631151115891738,0.549529535895017,1.261938582687375
121,0.8782524677323466,0.5272551499506771,0.929870482293879,0.48379689658279634,0.49044909673594994,0.11974678850053189,0.8026562441522198,0.2469654124670625,0.8996124893723151,0.9108242203303961,29.728347102639557
122,0.16704190790094986,0.16761921628831766,0.03667142693354297,0.7364020150656405,0.6638045276218051,0.4746308757498139,0.8441704489691971,0.8056701529500532,0.5853543643967521,0.8682712805132586,33.54216790739439
123,0.30625362078661167,0.6238958362916385,0.5270414639116516,0.4260833838903715,0.13071037674019947,0.8866042152404667,0.4497846488213225,0.19462251182076507,0.3677593508772896,0.41412975252892703,-6.592078565533649
124,0.388677289689482,0.2713490317738959,0.8287375091519293,0.3567533266935893,0.28093450968738076,0.5426960831582485,0.14092422497476265,0.8021969807540397,0.07455064367977082,0.9868869366005173,-5.911122520824916
125,0.5364103830800304,0.43714810504503465,0.2678735828174408,0.6040049977395001,0.8713335923402825,0.9989046997630767,0.6077627687434245,0.40470587432917016,0.2252071002162016,0.25709608939511175,-3.9789419364051
126,0.0681866197654627,0.18712427041050173,0.5555495698856199,0.2913610728377445,0.41739478232914795,0.3768668803471885,0.8759049249998946,0.9052989990105155,0.49295697165586005,0.3301559503156044,28.638429723786686
127,0.16426579793099294,0.8145747202313821,0.6651972206962001,0.5230654247691193,0.3588304841235025,0.8772005408131083,0.3924451074226354,0.8165994394715771,0.4391349085702184,0.3769444294249076,-17.031494541760168
128,0.5764055514536334,0.792003126130196,0.3243136638755806,0.7161645381776112,0.13541884981782804,0.29129374720550527,0.1447106361365199,0.8112305584013578,0.22264923522678537,0.7174035554052103,-10.89800284781425
129,0.7783719045454912,0.6085715931739742,0.9709047114498695,0.3736056595340591,0.6814606125171713,0.06353572242391858,0.39624734681640594,0.9638176611881805,0.5389808744501206,0.2878795033348446,-4.289729154739429
130,0.8224223736682784,0.8575623376612838,0.9166352358412073,0.43098522051329624,0.31886681832113883,0.5821987465941139,0.3711724234376276,0.601074166800233,0.7055858626438246,0.6884050184921369,-8.619074634585226
131,0.4971747640084273,0.6178472402012138,0.8689049844787182,0.5706097466388297,0.03038705969683686,0.9309486955069778,0.6895267510315611,0.6765133857772465,0.21567515239771717,0.6588854702326572,-2.9893250515835748
132,0.6478370386082265,0.7120719922479305,0.17845067409837478,0.07958814737204245,0.9403970339455442,0.26066638256210173,0.8533464976087238,0.8634914504628183,0.7725225917625445,0.16883360665257008,31.10233900203374
133,0.7511780478084181,0.07100766453325547,0.08018001408190345,0.3547712918359842,0.941725711618925,0.668572646722914,0.6786699566725648,0.36191999083786497,0.5936607912085384,0.010131184027743378,12.816579779643547
134,0.9768003285106593,0.11072059332631567,0.4225484283119446,0.04202467517140529,0.7399041207669304,0.9180765521991506,0.28003732955048943,0.8583416767991209,0.29221823046189777,0.9107701616439152,0.09086034091899631
135,0.47594221754772414,0.12258315650718299,0.9279342012370215,0.4540965933775366,0.7344870403224036,0.36717381443129216,0.01888087857623466,0.10053035869183591,0.4962194794899244,0.6899643571263624,0.7664269780748749
136,0.3936355202774421,0.4734356593750214,0.8545473932021803,0.34000438605989214,0.8696496848121713,0.08813443097669149,0.7767984372086307,0.8475476330547363,0.18181765283733875,0.43034653237220044,21.16146128480008
137,0.24710323401014644,0.15954468011318834,0.8717835665922017,0.21921398735804432,0.9758652558191313,0.33689579177110685,0.18211791568869928,0.7896985071424791,0.6587077755008761,0.498195716453139,3.093586919134368
138,0.023110668467792195,0.37300709987856073,0.14878828384915288,0.5583844775702219,0.9173489015067489,0.39147973033401573,0.8449503772726041,0.00024087451786647396,0.1685146434591842,0.03042353965408562,30.388644677401768
